user_id,not-hate,low_3_not_hate_tweets
1072134139560620033,0.9657,"[[0.7426884174346924, 'For 13 years today, #CitizensUnited has allowed Big Oil to corrupt our politics and block real action to address the climate crisis.\\n\\nWe must pass legislation to get dark money out of our elections so we can end the dominance of fossil fuel companies and #ActOnClimate.'], [0.8332394957542419, ""Our planet is hotter than ever, causing more extreme weather events.\\n\\nAnd now we're seeing the financial cost of the #ClimateCrisis.\\n\\nWe must continue to invest in clean energy to protect our planet and prevent these worsening climate disasters.\\nhttps://t.co/Zlp1BRXOSD""], [0.8450866937637329, 'Abortion is health care.\\n\\nThat\\u2019s why I\\u2019m voting \\ud835\\udc1a\\ud835\\udc20\\ud835\\udc1a\\ud835\\udc22\\ud835\\udc27\\ud835\\udc2c\\ud835\\udc2d House Republicans\\u2019 extreme agenda to prevent women from making their own reproductive health care decisions.']]"
