user_id,not-hate,low_3_not_hate_tweets
1079769536730140672,0.9449,"[[0.5892133712768555, 'Title 42 was never about public health.\\n\\nIt\\u2019s a relic of the Trump administration rooted in white nationalism and xenophobia and weaponized to expel Black and brown immigrants.\\n\\nSeeking asylum is a human right. Title 42 needs to end.'], [0.6740067005157471, ""Trump's Muslim and African Ban was rooted in white nationalism and contributed to the ongoing dehumanization of Muslims and Muslim Americans. Today, on the 6th anniversary, I call on Congress to pass the No BAN Act to prevent any policy like it from ever being implemented again. https://t.co/iGWlSaSIqJ""], [0.6768510937690735, 'Time to pass the ban on assault weapons. Weapons of war do not belong on our streets. A weapon that can fire up to 60 rounds per minute does not belong in our communities. A ban on assault weapons will save lives.']]"
