user_id,not-hate,low_3_not_hate_tweets
1078749802765139968,0.9847,"[[0.9489980936050415, '.@HouseDemocrats remain united, unified and focused on delivering results for the American people. \\n\\nHouse Republicans are clearly not. https://t.co/rOq4rGTBLp'], [0.9512901902198792, 'As we head back to the House floor yet again tonight, one thing remains clear \\u2014 \\n\\nHouse Democrats are united. We are unified. And we will work each and everyday to deliver For The People. \\n\\n#PeopleOverPolitics https://t.co/vqorpn9S0m'], [0.9516609907150269, 'Back in Washington D.C.\\n\\nHouse Democrats are organized, focused and ready to govern. \\n \\nLet\\u2019s get to work. https://t.co/MLUwH2RPfL']]"
