user_id,not-hate,low_3_not_hate_tweets
1058520120,0.9443,"[[0.6821050643920898, ""Outlawing abortion is not about protecting life. It's about controlling women's bodies.\\n\\nWe must enshrine full reproductive rights into law. https://t.co/T0TQGTEkKk""], [0.7178645133972168, ""But we can't be discouraged. We can't give up.\\n\\u00a0\\nTo ensure my daughters and the young women across the nation don't grow up with fewer rights than I had, I will do everything in my power to make sure we enshrine full reproductive rights into law.""], [0.7403216361999512, ""When Roe v. Wade was struck down, Republicans cheered. They cheered for:\\n\\nForced births.\\nA nationwide abortion ban.\\nCriminalizing doctors.\\nTearing away basic rights.\\n\\nDemocrats won't stop working to restore Roe and protect everyone's right to bodily autonomy.""]]"
