user_id,tweet_id,not-hate
1074518754,1613302437254729728,0.9318665862083435
1074518754,1621174726092820483,0.9848892688751221
1074518754,1620511608400408576,0.9797260165214539
1074518754,1620100854757093377,0.981956958770752
1074518754,1618364885578158080,0.984491765499115
1074518754,1618266701560434688,0.9798355102539062
1074518754,1617963516912357376,0.9884260892868042
1074518754,1617546520508698626,0.9925417900085449
1074518754,1616831514062516224,0.9572784304618835
1074518754,1616831511277469698,0.9119086265563965
1074518754,1615806440739901452,0.9908215999603271
1074518754,1615403717720772609,0.9759130477905273
1074518754,1614334712968843265,0.988872230052948
1074518754,1613983345523757069,0.9755573868751526
1074518754,1612867118940262418,0.894157350063324
1074518754,1611812886795505666,0.9482908248901367
1074518754,1622006022570233862,0.9825074076652527
1074518754,1621925363331784707,0.9702368974685669
1074518754,1621641105266679808,0.9780715703964233
1074518754,1621582174276165634,0.9793738126754761
1074518754,1621532043891843072,0.9832460880279541
1074518754,1621238544466321409,0.9738516211509705
1074518754,1620890905262845952,0.966293454170227
1074518754,1620815512262557697,0.9845303297042847
1074518754,1620445121295831040,0.9856181740760803
1074518754,1620169930636414978,0.9932613968849182
1074518754,1619364002890649600,0.9818955659866333
1074518754,1619021541060284417,0.8983177542686462
1074518754,1618999919389581312,0.9896087050437927
1074518754,1618701500230008832,0.9841614961624146
1074518754,1618656554349400064,0.983838677406311
1074518754,1618637190246043649,0.9888627529144287
1074518754,1618348472339673090,0.9747161269187927
1074518754,1618061515042754560,0.9926194548606873
1074518754,1617989315115769856,0.9754531979560852
1074518754,1617934688685035520,0.9731839299201965
1074518754,1617615035655950337,0.9905019998550415
1074518754,1617558934612492288,0.986577033996582
1074518754,1617194919868698630,0.9247828125953674
1074518754,1616562857151270912,0.9890426993370056
1074518754,1616474860796137477,0.9846146702766418
1074518754,1616165595996635141,0.9643099904060364
1074518754,1616148026648858624,0.9853299856185913
1074518754,1616110638950133760,0.9916046857833862
1074518754,1615819574460706818,0.9905114769935608
1074518754,1615770727608631311,0.989762008190155
1074518754,1615445397211602957,0.9923276305198669
1074518754,1615376277396914176,0.987695574760437
1074518754,1615091230458748931,0.9881305694580078
1074518754,1615007338364108802,0.9898647665977478
1074518754,1614311646993719296,0.9583280682563782
1074518754,1613958565730947072,0.9116243720054626
1074518754,1613915659465027588,0.9845501780509949
1074518754,1613671983731933189,0.9849472045898438
1074518754,1613225786026168334,0.9917991161346436
1074518754,1613192948824391681,0.9751877784729004
1074518754,1612888561740615697,0.9917418956756592
1074518754,1612839889263030273,0.9901483654975891
1074518754,1612566046405267458,0.9740835428237915
1074518754,1612473249186697217,0.9887477159500122
1074518754,1611473694836101120,0.9634596109390259
1074518754,1611384710948691970,0.9885998964309692
1074518754,1617638890915123200,0.9866535067558289
1074518754,1616807649663655937,0.9862679243087769
1074518754,1616456408362520578,0.978110134601593
1074518754,1614023024319102978,0.9848499298095703
1074518754,1613671981404102656,0.9906466007232666
1074518754,1616521340177231872,0.9904229640960693
1074518754,1615791830855208960,0.9874686002731323
1074518754,1615750352376037397,0.9877840876579285
1074518754,1615116327739334661,0.9911816120147705
1074518754,1616593184204677121,0.9736490845680237
1074518754,1615728677538467840,0.9857627153396606
1074518754,1615423104699797506,0.9838436245918274
1074518754,1615041903350644758,0.9923269152641296
1074518754,1622275312154279936,0.9719732403755188
1074518754,1621625412634697728,0.9532601237297058
1074518754,1621555309402619905,0.9573496580123901
1074518754,1621207311803977728,0.9584425091743469
1074518754,1620850350155776000,0.9766550064086914
1074518754,1620511606886268931,0.9788084030151367
1074518754,1620467300179779584,0.9179769158363342
1074518754,1620145356624523264,0.9848239421844482
1074518754,1619425606550315008,0.9859420657157898
1074518754,1619052115166642176,0.993886411190033
1074518754,1618310583790755841,0.994106650352478
1074518754,1617913025721405440,0.9937118291854858
1074518754,1617583043224420352,0.7825630307197571
1074518754,1616880662815932418,0.974108099937439
1074518754,1614710989026430978,0.9557585716247559
1074518754,1613607729498669061,0.9902742505073547
1074518754,1613571816903122944,0.9756180644035339
1074518754,1613260525881937920,0.988934338092804
1074518754,1612918472702304319,0.9872246980667114
1074518754,1612839892303626242,0.9868841171264648
1074518754,1612518922586038272,0.7537804245948792
1074518754,1611439563972677633,0.9939046502113342
1074518754,1620117608766005248,0.9798074960708618
1074518754,1618283050022105092,0.9233279228210449
1074518754,1614646198018662401,0.9789044260978699
