,user_id,name,username,followers_count,following_count,non_irony,not_hate,not_offensive,avg_dense_model_score,avg_lstm_score,not_real,scaled_non_irony,scaled_not_hate,scaled_not_offensive,scaled_avg_dense_model_score,scaled_avg_lstm_score,scaled_not_real,cluster,scores_summed
254,806583915012046854,Congressman Drew Ferguson,RepDrewFerguson,14116,555,0.6971,0.9399,0.8621,0.791082251,0.4951563809,0.9787,-0.21940875352084047,-1.4345526033860034,-0.5706004087938069,2.04798434332806,-0.42011335249903325,0.23248262396908448,1,-0.3642081509025399
255,1077121945,Rep. Lois Frankel,RepLoisFrankel,32664,1655,0.6504,0.9585,0.8545,0.7440818943,0.4918775307999999,0.9913,-1.010455176825048,-0.2919469430950151,-0.8070121772996212,1.5042813762680824,-0.6342017850560681,0.7134942269311999,1,-0.5258404790764698
256,2371339658,Rep. Jimmy Gomez,RepJimmyGomez,51896,3862,0.7195,0.9636,0.8349,0.7022939144,0.5034592701999997,0.9947,0.1600225073359947,0.02134815730735122,-1.4167056855514648,1.020875499072415,0.1220134607796344,0.843291008682885,1,0.7508449476268154
257,819744763020775425,Jenniffer Gonz\u00e1lez,RepJenniffer,36538,707,0.8104,0.9861,0.9047,0.4518268931000001,0.49519456920000005,0.9821,1.6997681150094923,1.4035324237883788,0.7545497673045826,-1.876542141834228,-0.4176198950247127,0.3622794057207654,2,1.9259676749642782
258,815310506596691968,Rep Josh Gottheimer,RepJoshG,20852,217,0.6793,0.9722,0.8796,0.6557092630999996,0.5150604811000001,0.9633,-0.5209210947374336,0.549649699162319,-0.026231204997517597,0.48198143720533293,0.8795000739506939,-0.35542044631794684,3,1.0085584642654477
259,1080477288955826176,Rep. Mark Green,RepMarkGreen,75602,1018,0.6999,0.9332,0.82,0.5583868884999998,0.5139546227000001,0.9839,-0.17197984591373747,-1.846136362738128,-1.8801971790694472,-0.6438496744411563,0.8072944273778236,0.4309953490010688,1,-3.3038732857835766
260,1081243468327018496,Congressman Michael Guest,RepMichaelGuest,11988,782,0.636,0.9344,0.8626,0.6117672224999999,0.48353352229999996,0.9466,-1.254375273090156,-1.7724198685258077,-0.5550470029710541,-0.026342744361779018,-1.1790134252733193,-0.9929516978629774,1,-5.780150012085094
261,960962340,"Rep. Andy Harris, MD",RepAndyHarrisMD,27992,752,0.7,0.94,0.8555,0.6082029903,0.4904858629999999,0.9876,-0.17028595635634106,-1.428409562201644,-0.775905365654119,-0.06757399787757762,-0.7250690003466009,0.5722447879661364,1,-2.594999094470146
262,1067818539179024386,Rep. Kevin Hern,repkevinhern,16011,422,0.6935,0.9283,0.8373,0.4995326702999999,0.4957551403000001,0.9951,-0.2803887775871184,-2.1471453807717755,-1.3420493376022575,-1.3246788277938442,-0.38101810339789083,0.8585612183007284,1,-4.6167192088521585
263,2953974395,French Hill,RepFrenchHill,23725,1388,0.7739,0.9671,0.9079,0.5697933011,0.5057322679,0.9508,1.0814984265597383,0.23635459875995263,0.8540915645701922,-0.5118996040679579,0.2704260139484417,-0.8326144968756056,3,1.0978565028947613
